1516748589, 64.379998, 1, 0
1516748590, 64.379998, 1, 0
1516748590, 64.379998, 1, 0
1516748590, 64.379998, 2, 0
1516748590, 64.379998, 1, 0
1516748590, 64.379998, 1, 0
1516748590, 64.379998, 2, 0
1516748590, 64.379998, 1, 0
1516748590, 64.379998, 2, 0
1516748590, 64.370002, 2, 0
1516748590, 64.379998, 1, 0
1516748591, 64.379998, 1, 0
1516748591, 64.390000, 6, 0
1516748591, 64.390000, 12, 0
1516748591, 64.390000, 1, 0
1516748591, 64.390000, 2, 0
1516748591, 64.390000, 1, 0
1516748594, 64.390000, 5, 0
1516748595, 64.390000, 1, 0
1516748595, 64.390000, 1, 0
1516748596, 64.390000, 1, 0
1516748597, 64.390000, 1, 0
1516748601, 64.390000, 1, 0
1516748603, 64.400002, 40, 0
1516748603, 64.400002, 1, 0
1516748603, 64.400002, 1, 0
1516748604, 64.400002, 1, 0
1516748604, 64.390000, 1, 0
1516748604, 64.390000, 1, 0
1516748604, 64.400002, 1, 0
1516748606, 64.410004, 1, 0
1516748606, 64.410004, 1, 0
1516748608, 64.400002, 2, 0
1516748608, 64.410004, 3, 0
1516748608, 64.410004, 1, 0
1516748608, 64.410004, 15, 0
1516748608, 64.419998, 1, 0
1516748608, 64.419998, 1, 0
1516748609, 64.419998, 3, 0
1516748609, 64.410004, 1, 0
1516748609, 64.410004, 3, 0
1516748609, 64.419998, 3, 0
1516748610, 64.419998, 1, 0
1516748611, 64.410004, 1, 0
1516748611, 64.410004, 1, 0
1516748612, 64.400002, 1, 0
1516748612, 64.410004, 3, 0
1516748612, 64.410004, 1, 0
1516748612, 64.410004, 1, 0
1516748613, 64.410004, 1, 0
1516748614, 64.410004, 2, 0
1516748614, 64.410004, 4, 0
1516748614, 64.410004, 3, 0
1516748614, 64.410004, 5, 0
1516748615, 64.410004, 1, 0
1516748616, 64.400002, 2, 0
1516748616, 64.400002, 1, 0
1516748616, 64.410004, 1, 0
1516748620, 64.400002, 3, 0
1516748621, 64.410004, 3, 0
1516748622, 64.400002, 1, 0
1516748623, 64.400002, 1, 0
1516748623, 64.400002, 1, 0
1516748628, 64.400002, 1, 0
1516748638, 64.400002, 1, 0
1516748639, 64.400002, 2, 0
1516748639, 64.400002, 4, 0
1516748645, 64.400002, 3, 0
1516748647, 64.400002, 1, 0
1516748647, 64.400002, 1, 0
1516748647, 64.400002, 1, 0
1516748648, 64.400002, 1, 0
1516748649, 64.390000, 1, 0
1516748651, 64.390000, 1, 0
1516748652, 64.400002, 1, 0
1516748653, 64.400002, 1, 0
1516748663, 64.390000, 1, 0
1516748663, 64.400002, 1, 0
1516748663, 64.390000, 1, 0
1516748665, 64.400002, 1, 0
1516748676, 64.390000, 1, 0
1516748677, 64.400002, 1, 0
1516748677, 64.400002, 5, 0
1516748679, 64.390000, 1, 0
1516748683, 64.390000, 1, 0
1516748686, 64.400002, 1, 0
1516748686, 64.390000, 1, 0
1516748687, 64.390000, 4, 0
1516748687, 64.390000, 1, 0
1516748689, 64.400002, 3, 0
1516748692, 64.390000, 1, 0
1516748693, 64.390000, 2, 0
1516748694, 64.400002, 1, 0
1516748695, 64.390000, 4, 0
1516748697, 64.390000, 1, 0
1516748702, 64.390000, 1, 0
1516748704, 64.400002, 10, 0
1516748704, 64.390000, 1, 0
1516748705, 64.390000, 1, 0
1516748707, 64.390000, 1, 0
1516748707, 64.400002, 1, 0
1516748707, 64.400002, 1, 0
1516748710, 64.390000, 1, 0
1516748711, 64.390000, 1, 0
1516748711, 64.400002, 1, 0
1516748712, 64.390000, 1, 0
1516748713, 64.390000, 1, 0
1516748715, 64.390000, 1, 0
1516748715, 64.390000, 1, 0
1516748716, 64.390000, 1, 0
1516748718, 64.379998, 1, 0
1516748718, 64.379998, 3, 0
1516748719, 64.390000, 2, 0
1516748719, 64.400002, 4, 0
1516748720, 64.400002, 6, 0
1516748720, 64.400002, 6, 0
1516748721, 64.390000, 1, 0
1516748723, 64.390000, 7, 0
1516748723, 64.390000, 3, 0
1516748723, 64.390000, 1, 0
1516748723, 64.390000, 1, 0
1516748724, 64.390000, 1, 0
1516748730, 64.390000, 2, 0
1516748731, 64.390000, 1, 0
1516748733, 64.390000, 1, 0
1516748736, 64.390000, 1, 0
1516748738, 64.390000, 1, 0
1516748741, 64.390000, 3, 0
1516748742, 64.390000, 3, 0
1516748744, 64.379998, 5, 0
1516748744, 64.379998, 2, 0
1516748745, 64.390000, 6, 0
1516748745, 64.379998, 1, 0
1516748745, 64.390000, 1, 0
1516748745, 64.400002, 5, 0
1516748745, 64.390000, 1, 0
1516748747, 64.379998, 1, 0
1516748753, 64.379998, 1, 0
1516748754, 64.390000, 1, 0
1516748758, 64.379998, 2, 0
1516748763, 64.379998, 1, 0
1516748763, 64.379998, 5, 0
1516748764, 64.379998, 6, 0
1516748764, 64.379998, 1, 0
1516748764, 64.379998, 1, 0
1516748764, 64.379998, 1, 0
1516748765, 64.379998, 1, 0
1516748766, 64.390000, 1, 0
1516748768, 64.379998, 2, 0
1516748768, 64.379998, 1, 0
1516748768, 64.379998, 1, 0
1516748768, 64.379998, 1, 0
1516748768, 64.379998, 1, 0
1516748770, 64.379998, 1, 0
1516748770, 64.379998, 5, 0
1516748770, 64.379998, 2, 0
1516748770, 64.379998, 1, 0
1516748778, 64.379998, 1, 0
1516748779, 64.379998, 1, 0
1516748781, 64.379998, 1, 0
1516748795, 64.379998, 1, 0
1516748796, 64.370002, 1, 0
1516748797, 64.370002, 5, 0
1516748812, 64.379998, 1, 0
1516748812, 64.379998, 1, 0
1516748819, 64.379998, 1, 0
1516748819, 64.370002, 2, 0
1516748820, 64.379998, 1, 0
1516748822, 64.370002, 1, 0
1516748826, 64.370002, 2, 0
1516748826, 64.379998, 1, 0
1516748827, 64.379998, 1, 0
1516748827, 64.370002, 3, 0
1516748827, 64.370002, 3, 0
1516748827, 64.370002, 3, 0
1516748827, 64.370002, 3, 0
1516748827, 64.370002, 3, 0
1516748827, 64.370002, 5, 0
1516748827, 64.370002, 1, 0
1516748827, 64.360000, 3, 0
1516748828, 64.370002, 2, 0
1516748828, 64.370002, 1, 0
1516748828, 64.370002, 3, 0
1516748828, 64.370002, 3, 0
1516748829, 64.360000, 1, 0
1516748830, 64.360000, 1, 0
1516748830, 64.370002, 1, 0
1516748830, 64.370002, 1, 0
1516748832, 64.370002, 1, 0
1516748833, 64.370002, 1, 0
1516748836, 64.370002, 1, 0
1516748837, 64.370002, 13, 0
1516748839, 64.360000, 5, 0
1516748839, 64.360000, 1, 0
1516748840, 64.360000, 5, 0
1516748841, 64.360000, 2, 0
1516748843, 64.360000, 2, 0
1516748843, 64.370002, 8, 0
1516748847, 64.360000, 1, 0
1516748850, 64.360000, 1, 0
1516748851, 64.360000, 1, 0
1516748852, 64.370002, 1, 0
1516748861, 64.360000, 1, 0
1516748861, 64.370002, 1, 0
1516748863, 64.370002, 1, 0
1516748865, 64.360000, 2, 0
1516748865, 64.360000, 5, 0
1516748865, 64.370002, 1, 0
1516748866, 64.370002, 6, 0
1516748866, 64.360000, 1, 0
1516748867, 64.360000, 1, 0
1516748869, 64.370002, 1, 0
1516748872, 64.370002, 1, 0
1516748872, 64.360000, 1, 0
1516748875, 64.360000, 1, 0
1516748876, 64.360000, 1, 0
1516748882, 64.360000, 1, 0
1516748885, 64.360000, 1, 0
1516748886, 64.360000, 7, 0
1516748886, 64.360000, 1, 0
1516748886, 64.360000, 1, 0
1516748887, 64.360000, 3, 0
1516748887, 64.360000, 1, 0
1516748887, 64.360000, 1, 0
1516748887, 64.360000, 1, 0
1516748887, 64.360000, 1, 0
1516748888, 64.360000, 1, 0
1516748888, 64.360000, 1, 0
1516748888, 64.360000, 1, 0
1516748888, 64.349998, 5, 0
1516748890, 64.360000, 5, 0
1516748892, 64.360000, 1, 0
1516748892, 64.360000, 1, 0
1516748893, 64.360000, 1, 0
1516748895, 64.349998, 3, 0
1516748895, 64.360000, 1, 0
1516748896, 64.360000, 1, 0
1516748896, 64.349998, 1, 0
1516748896, 64.360000, 1, 0
1516748898, 64.349998, 3, 0
1516748900, 64.360000, 1, 0
1516748904, 64.360000, 1, 0
1516748904, 64.349998, 1, 0
1516748905, 64.349998, 16, 0
1516748905, 64.339996, 2, 0
1516748905, 64.339996, 1, 0
1516748905, 64.339996, 2, 0
1516748906, 64.339996, 1, 0
1516748906, 64.339996, 1, 0
1516748907, 64.349998, 1, 0
1516748908, 64.349998, 1, 0
1516748909, 64.339996, 2, 0
1516748910, 64.339996, 1, 0
1516748912, 64.349998, 1, 0
1516748912, 64.349998, 1, 0
1516748913, 64.339996, 1, 0
1516748914, 64.339996, 1, 0
1516748916, 64.349998, 1, 0
1516748919, 64.339996, 1, 0
1516748920, 64.339996, 1, 0
1516748921, 64.339996, 7, 0
1516748923, 64.349998, 1, 0
1516748924, 64.349998, 1, 0
1516748925, 64.339996, 5, 0
1516748926, 64.339996, 1, 0
1516748927, 64.339996, 1, 0
1516748928, 64.339996, 1, 0
1516748930, 64.349998, 1, 0
1516748931, 64.339996, 2, 0
1516748932, 64.339996, 1, 0
1516748935, 64.339996, 1, 0
1516748939, 64.339996, 1, 0
1516748940, 64.349998, 4, 0
1516748943, 64.349998, 17, 0
1516748943, 64.360000, 3, 0
1516748943, 64.349998, 1, 0
1516748944, 64.349998, 3, 0
1516748944, 64.349998, 1, 0
1516748944, 64.349998, 1, 0
1516748945, 64.339996, 1, 0
1516748945, 64.339996, 2, 0
1516748947, 64.349998, 1, 0
1516748947, 64.349998, 1, 0
1516748947, 64.349998, 1, 0
1516748948, 64.360000, 1, 0
1516748949, 64.349998, 6, 0
1516748949, 64.349998, 1, 0
1516748949, 64.349998, 1, 0
1516748952, 64.349998, 4, 0
1516748953, 64.360000, 1, 0
1516748953, 64.360000, 1, 0
1516748956, 64.349998, 1, 0
1516748959, 64.360000, 1, 0
1516748960, 64.360000, 2, 0
1516748967, 64.349998, 1, 0
1516748969, 64.349998, 8, 0
1516748970, 64.349998, 10, 0
1516748970, 64.349998, 5, 0
1516748970, 64.349998, 1, 0
1516748970, 64.349998, 1, 0
1516748972, 64.360000, 3, 0
1516748972, 64.370002, 10, 0
1516748972, 64.379998, 7, 0
1516748972, 64.379998, 1, 0
1516748972, 64.360000, 1, 0
1516748975, 64.360000, 2, 0
1516748975, 64.349998, 6, 0
1516748975, 64.349998, 1, 0
1516748975, 64.349998, 1, 0
1516748975, 64.349998, 1, 0
1516748975, 64.349998, 1, 0
1516748976, 64.360000, 2, 0
1516748976, 64.370002, 6, 0
1516748976, 64.360000, 1, 0
1516748976, 64.360000, 1, 0
1516748976, 64.360000, 1, 0
1516748976, 64.349998, 1, 0
1516748978, 64.349998, 4, 0
1516748978, 64.349998, 1, 0
1516748978, 64.349998, 5, 0
1516748978, 64.349998, 1, 0
1516748978, 64.349998, 1, 0
1516748979, 64.349998, 1, 0
1516748979, 64.349998, 1, 0
1516748979, 64.349998, 1, 0
1516748981, 64.349998, 1, 0
1516748981, 64.339996, 1, 0
1516748981, 64.349998, 1, 0
1516748982, 64.349998, 1, 0
1516748983, 64.349998, 1, 0
1516748984, 64.349998, 1, 0
1516748986, 64.339996, 3, 0
1516748987, 64.349998, 2, 0
1516748987, 64.349998, 1, 0
1516748992, 64.360000, 1, 0
1516748993, 64.360000, 1, 0
1516748993, 64.349998, 1, 0
1516748994, 64.360000, 1, 0
1516748994, 64.360000, 1, 0
1516748995, 64.360000, 1, 0
1516748995, 64.360000, 1, 0
1516748995, 64.360000, 1, 0
1516748995, 64.360000, 1, 0
1516748995, 64.360000, 2, 0
1516749003, 64.349998, 1, 0
1516749006, 64.349998, 1, 0
1516749007, 64.349998, 2, 0
1516749014, 64.349998, 1, 0
1516749014, 64.349998, 1, 0
1516749014, 64.349998, 1, 0
1516749014, 64.349998, 1, 0
1516749017, 64.349998, 2, 0
1516749017, 64.339996, 8, 0
1516749017, 64.349998, 5, 0
1516749017, 64.360000, 15, 0
1516749017, 64.360000, 2, 0
1516749019, 64.360000, 6, 0
1516749019, 64.360000, 1, 0
1516749019, 64.360000, 1, 0
1516749019, 64.360000, 1, 0
1516749019, 64.360000, 1, 0
1516749020, 64.349998, 1, 0
1516749020, 64.349998, 1, 0
1516749020, 64.339996, 8, 0
1516749020, 64.339996, 1, 0
1516749020, 64.349998, 1, 0
1516749020, 64.339996, 1, 0
1516749020, 64.349998, 1, 0
1516749020, 64.339996, 1, 0
1516749020, 64.339996, 1, 0
1516749022, 64.349998, 1, 0
1516749022, 64.349998, 2, 0
1516749022, 64.349998, 1, 0
1516749022, 64.349998, 1, 0
1516749023, 64.349998, 1, 0
1516749023, 64.339996, 4, 0
1516749023, 64.339996, 1, 0
1516749023, 64.339996, 1, 0
1516749023, 64.339996, 1, 0
1516749023, 64.339996, 2, 0
1516749023, 64.339996, 1, 0
1516749023, 64.339996, 1, 0
1516749024, 64.339996, 1, 0
1516749025, 64.339996, 1, 0
1516749027, 64.339996, 1, 0
1516749028, 64.349998, 5, 0
1516749028, 64.349998, 1, 0
1516749028, 64.349998, 3, 0
1516749028, 64.349998, 1, 0
1516749028, 64.349998, 1, 0
1516749030, 64.349998, 1, 0
1516749032, 64.349998, 1, 0
1516749032, 64.349998, 4, 0
1516749032, 64.349998, 1, 0
1516749033, 64.349998, 1, 0
1516749033, 64.349998, 1, 0
1516749033, 64.349998, 4, 0
1516749033, 64.339996, 1, 0
1516749036, 64.339996, 2, 0
1516749037, 64.349998, 1, 0
1516749037, 64.339996, 1, 0
1516749037, 64.349998, 1, 0
1516749037, 64.349998, 2, 0
1516749037, 64.349998, 1, 0
1516749037, 64.349998, 1, 0
1516749043, 64.349998, 1, 0
1516749046, 64.349998, 1, 0
1516749050, 64.349998, 1, 0
1516749058, 64.360000, 1, 0
1516749061, 64.349998, 3, 0
1516749061, 64.360000, 7, 0
1516749061, 64.370002, 10, 0
1516749061, 64.379998, 1, 0
1516749061, 64.379998, 1, 0
1516749061, 64.360000, 1, 0
1516749062, 64.360000, 1, 0
1516749067, 64.360000, 3, 0
1516749067, 64.349998, 1, 0
1516749067, 64.360000, 1, 0
1516749067, 64.360000, 2, 0
1516749070, 64.360000, 5, 0
1516749070, 64.360000, 1, 0
1516749076, 64.360000, 4, 0
1516749076, 64.349998, 17, 0
1516749076, 64.339996, 11, 0
1516749076, 64.339996, 1, 0
1516749076, 64.339996, 7, 0
1516749076, 64.339996, 1, 0
1516749076, 64.349998, 2, 0
1516749076, 64.339996, 1, 0
1516749076, 64.339996, 1, 0
1516749076, 64.339996, 1, 0
1516749076, 64.349998, 1, 0
1516749081, 64.339996, 1, 0
1516749082, 64.349998, 3, 0
1516749082, 64.349998, 1, 0
1516749095, 64.339996, 4, 0
1516749098, 64.339996, 4, 0
1516749098, 64.339996, 1, 0
1516749100, 64.349998, 1, 0
1516749106, 64.339996, 1, 0
1516749108, 64.349998, 2, 0
1516749109, 64.349998, 1, 0
1516749110, 64.349998, 1, 0
1516749110, 64.349998, 5, 0
1516749110, 64.349998, 4, 0
1516749119, 64.349998, 1, 0
1516749122, 64.349998, 1, 0
1516749122, 64.360000, 4, 0
1516749122, 64.349998, 1, 0
1516749123, 64.349998, 1, 0
1516749125, 64.349998, 1, 0
1516749127, 64.349998, 1, 0
1516749129, 64.339996, 3, 0
1516749129, 64.339996, 1, 0
1516749129, 64.360000, 6, 0
1516749129, 64.360000, 6, 0
1516749129, 64.370002, 6, 0
1516749129, 64.360000, 1, 0
1516749129, 64.360000, 1, 0
1516749129, 64.360000, 1, 0
1516749129, 64.360000, 1, 0
1516749129, 64.360000, 1, 0
1516749129, 64.360000, 1, 0
1516749131, 64.349998, 5, 0
1516749131, 64.339996, 1, 0
1516749131, 64.349998, 1, 0
1516749133, 64.349998, 2, 0
1516749133, 64.349998, 2, 0
1516749133, 64.349998, 3, 0
1516749133, 64.349998, 1, 0
1516749138, 64.360000, 1, 0
1516749138, 64.360000, 1, 0
1516749144, 64.349998, 1, 0
1516749145, 64.360000, 1, 0
1516749146, 64.349998, 1, 0
1516749147, 64.349998, 1, 0
1516749148, 64.349998, 3, 0
1516749148, 64.349998, 1, 0
1516749148, 64.360000, 1, 0
1516749150, 64.349998, 1, 0
1516749152, 64.360000, 1, 0
1516749154, 64.360000, 1, 0
1516749154, 64.360000, 1, 0
1516749162, 64.349998, 1, 0
1516749162, 64.349998, 1, 0
1516749162, 64.349998, 1, 0
1516749163, 64.349998, 1, 0
1516749164, 64.349998, 1, 0
1516749166, 64.349998, 1, 0
1516749179, 64.349998, 1, 0
1516749186, 64.349998, 1, 0
1516749194, 64.349998, 1, 0
1516749194, 64.360000, 1, 0
1516749196, 64.349998, 10, 0
1516749196, 64.349998, 4, 0
1516749197, 64.349998, 2, 0
1516749201, 64.360000, 1, 0
1516749201, 64.349998, 1, 0
1516749204, 64.349998, 1, 0
1516749212, 64.360000, 14, 0
1516749212, 64.360000, 5, 0
1516749212, 64.360000, 13, 0
1516749217, 64.360000, 8, 0
1516749217, 64.349998, 1, 0
1516749219, 64.360000, 1, 0
1516749219, 64.360000, 1, 0
1516749219, 64.370002, 2, 0
1516749223, 64.370002, 1, 0
1516749226, 64.360000, 4, 0
1516749227, 64.370002, 1, 0
1516749228, 64.370002, 1, 0
1516749229, 64.370002, 8, 0
1516749229, 64.370002, 1, 0
1516749229, 64.370002, 1, 0
1516749229, 64.370002, 1, 0
1516749229, 64.370002, 2, 0
1516749229, 64.370002, 1, 0
1516749229, 64.370002, 1, 0
1516749229, 64.370002, 1, 0
1516749230, 64.370002, 2, 0
1516749230, 64.360000, 1, 0
1516749230, 64.370002, 1, 0
1516749232, 64.370002, 1, 0
1516749232, 64.370002, 1, 0
1516749233, 64.360000, 1, 0
1516749238, 64.370002, 2, 0
1516749238, 64.370002, 1, 0
1516749238, 64.370002, 1, 0
1516749238, 64.370002, 7, 0
1516749238, 64.370002, 1, 0
1516749240, 64.370002, 1, 0
1516749240, 64.370002, 1, 0
1516749240, 64.370002, 3, 0
1516749241, 64.370002, 6, 0
1516749241, 64.370002, 1, 0
1516749241, 64.379998, 6, 0
1516749241, 64.379998, 6, 0
1516749241, 64.379998, 24, 0
1516749244, 64.379998, 1, 0
1516749247, 64.379998, 12, 0
1516749251, 64.379998, 1, 0
1516749259, 64.370002, 7, 0
1516749259, 64.370002, 1, 0
1516749259, 64.370002, 2, 0
1516749261, 64.379998, 10, 0
1516749265, 64.379998, 10, 0
1516749265, 64.379998, 2, 0
1516749266, 64.370002, 4, 0
1516749266, 64.360000, 1, 0
1516749266, 64.370002, 1, 0
1516749266, 64.360000, 1, 0
1516749267, 64.379998, 1, 0
1516749267, 64.379998, 1, 0
1516749269, 64.370002, 1, 0
1516749269, 64.379998, 9, 0
1516749273, 64.379998, 10, 0
1516749274, 64.370002, 1, 0
1516749274, 64.370002, 1, 0
1516749274, 64.370002, 1, 0
1516749277, 64.370002, 1, 0
1516749278, 64.379998, 1, 0
1516749278, 64.370002, 1, 0
1516749278, 64.370002, 1, 0
1516749279, 64.379998, 7, 0
1516749279, 64.379998, 1, 0
1516749279, 64.379998, 1, 0
1516749279, 64.379998, 1, 0
1516749279, 64.379998, 1, 0
1516749281, 64.390000, 1, 0
1516749281, 64.390000, 1, 0
1516749282, 64.390000, 1, 0
1516749285, 64.379998, 1, 0
1516749287, 64.390000, 1, 0
1516749294, 64.379998, 1, 0
1516749297, 64.390000, 1, 0
1516749297, 64.390000, 1, 0
1516749302, 64.390000, 1, 0
1516749303, 64.390000, 1, 0
1516749305, 64.390000, 2, 0
1516749305, 64.390000, 2, 0
1516749307, 64.390000, 3, 0
1516749307, 64.390000, 1, 0
1516749310, 64.390000, 1, 0
1516749314, 64.390000, 1, 0
1516749315, 64.390000, 1, 0
1516749317, 64.390000, 1, 0
1516749320, 64.390000, 1, 0
1516749323, 64.400002, 1, 0
1516749323, 64.400002, 5, 0
1516749323, 64.400002, 1, 0
1516749324, 64.390000, 1, 0
1516749328, 64.400002, 1, 0
1516749332, 64.400002, 1, 0
1516749338, 64.390000, 1, 0
1516749338, 64.390000, 1, 0
1516749343, 64.390000, 2, 0
1516749343, 64.390000, 1, 0
1516749350, 64.390000, 3, 0
1516749356, 64.390000, 1, 0
1516749356, 64.390000, 1, 0
1516749356, 64.390000, 1, 0
1516749358, 64.390000, 1, 0
1516749359, 64.390000, 1, 0
1516749362, 64.379998, 1, 0
1516749364, 64.379998, 1, 0
1516749364, 64.379998, 1, 0
1516749367, 64.390000, 1, 0
1516749367, 64.390000, 1, 0
1516749369, 64.379998, 1, 0
1516749378, 64.379998, 2, 0
1516749382, 64.379998, 1, 0
1516749385, 64.390000, 2, 0
1516749385, 64.390000, 1, 0
1516749386, 64.390000, 1, 0
1516749388, 64.390000, 1, 0
1516749388, 64.390000, 1, 0
1516749388, 64.390000, 2, 0
1516749388, 64.390000, 1, 0
1516749394, 64.390000, 1, 0
1516749395, 64.390000, 1, 0
1516749399, 64.390000, 1, 0
1516749402, 64.390000, 1, 0
1516749406, 64.390000, 1, 0
1516749410, 64.390000, 1, 0
1516749410, 64.379998, 1, 0
1516749411, 64.390000, 3, 0
1516749411, 64.390000, 1, 0
1516749412, 64.390000, 3, 0
1516749419, 64.390000, 5, 0
1516749420, 64.390000, 1, 0
1516749425, 64.390000, 4, 0
1516749425, 64.379998, 3, 0
1516749425, 64.390000, 1, 0
1516749427, 64.379998, 1, 0
1516749434, 64.390000, 1, 0
1516749434, 64.390000, 1, 0
1516749434, 64.379998, 1, 0
1516749442, 64.379998, 2, 0
1516749447, 64.379998, 1, 0
1516749460, 64.379998, 1, 0
1516749461, 64.379998, 1, 0
1516749464, 64.379998, 1, 0
1516749469, 64.379998, 2, 0
1516749472, 64.390000, 26, 0
1516749474, 64.390000, 1, 0
1516749475, 64.390000, 1, 0
1516749477, 64.390000, 1, 0
1516749481, 64.390000, 1, 0
1516749481, 64.390000, 3, 0
1516749484, 64.400002, 2, 0
1516749490, 64.400002, 15, 0
1516749490, 64.400002, 18, 0
1516749490, 64.400002, 1, 0
1516749490, 64.400002, 7, 0
1516749490, 64.400002, 1, 0
1516749490, 64.400002, 1, 0
1516749490, 64.400002, 3, 0
1516749490, 64.400002, 1, 0
1516749490, 64.400002, 1, 0
1516749490, 64.400002, 1, 0
1516749503, 64.400002, 1, 0
1516749503, 64.410004, 20, 0
1516749503, 64.410004, 3, 0
1516749503, 64.410004, 5, 0
1516749503, 64.410004, 1, 0
1516749504, 64.410004, 1, 0
1516749504, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 9, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749505, 64.410004, 1, 0
1516749511, 64.410004, 1, 0
1516749512, 64.410004, 1, 0
1516749512, 64.410004, 1, 0
1516749520, 64.410004, 1, 0
1516749527, 64.419998, 2, 0
1516749527, 64.419998, 16, 0
1516749527, 64.430000, 7, 0
1516749527, 64.430000, 1, 0
1516749527, 64.430000, 1, 0
1516749527, 64.430000, 1, 0
1516749527, 64.430000, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 1, 0
1516749527, 64.419998, 2, 0
1516749528, 64.419998, 1, 0
1516749528, 64.419998, 1, 0
1516749528, 64.419998, 1, 0
1516749528, 64.419998, 1, 0
1516749528, 64.419998, 2, 0
1516749528, 64.419998, 1, 0
1516749528, 64.419998, 2, 0
1516749529, 64.419998, 1, 0
1516749530, 64.419998, 1, 0
1516749530, 64.419998, 1, 0
1516749530, 64.419998, 1, 0
1516749530, 64.419998, 2, 0
1516749530, 64.419998, 1, 0
1516749530, 64.419998, 1, 0
1516749530, 64.419998, 1, 0
1516749530, 64.410004, 1, 0
1516749531, 64.419998, 1, 0
1516749532, 64.410004, 2, 0
1516749532, 64.419998, 1, 0
1516749535, 64.419998, 1, 0
1516749539, 64.419998, 1, 0
1516749540, 64.419998, 2, 0
1516749540, 64.419998, 1, 0
1516749542, 64.430000, 1, 0
1516749549, 64.419998, 1, 0
1516749549, 64.430000, 1, 0
1516749549, 64.430000, 2, 0
1516749564, 64.430000, 4, 0
1516749564, 64.419998, 1, 0
1516749566, 64.430000, 1, 0
1516749566, 64.430000, 12, 0
1516749566, 64.440002, 8, 0
1516749566, 64.440002, 1, 0
1516749566, 64.440002, 8, 0
1516749568, 64.440002, 1, 0
1516749569, 64.440002, 3, 0
1516749570, 64.440002, 2, 0
1516749571, 64.440002, 1, 0
1516749572, 64.440002, 1, 0
1516749573, 64.440002, 1, 0
1516749573, 64.430000, 2, 0
1516749574, 64.440002, 1, 0
1516749582, 64.430000, 2, 0
1516749583, 64.430000, 1, 0
1516749584, 64.440002, 1, 0
1516749593, 64.440002, 1, 0
1516749593, 64.440002, 1, 0
1516749594, 64.440002, 1, 0
1516749594, 64.440002, 1, 0
1516749598, 64.440002, 1, 0
1516749599, 64.430000, 1, 0
1516749602, 64.440002, 1, 0
1516749602, 64.430000, 1, 0
1516749602, 64.440002, 2, 0
1516749603, 64.440002, 1, 0
1516749604, 64.430000, 1, 0
1516749604, 64.430000, 1, 0
1516749605, 64.430000, 1, 0
1516749610, 64.440002, 1, 0
1516749616, 64.440002, 1, 0
1516749617, 64.430000, 1, 0
1516749617, 64.430000, 1, 0
1516749617, 64.430000, 5, 0
1516749622, 64.430000, 3, 0
1516749629, 64.430000, 1, 0
