1516749267,64.360000,7,64.380000,6
1516749268,64.360000,7,64.380000,7
1516749268,64.360000,7,64.380000,12
1516749268,64.360000,7,64.370000,1
1516749269,64.360000,7,64.380000,4
1516749269,64.370000,2,64.380000,4
1516749269,64.370000,2,64.380000,5
1516749269,64.370000,2,64.380000,6
1516749270,64.370000,2,64.380000,11
1516749270,64.370000,1,64.380000,12
1516749273,64.370000,1,64.380000,3
1516749273,64.370000,2,64.380000,3
1516749273,64.370000,1,64.380000,3
1516749273,64.370000,1,64.380000,4
1516749274,64.360000,9,64.370000,1
1516749274,64.370000,2,64.380000,6
1516749275,64.370000,2,64.380000,7
1516749277,64.370000,1,64.380000,7
1516749277,64.370000,1,64.380000,8
1516749278,64.370000,1,64.380000,7
1516749278,64.360000,17,64.380000,7
1516749278,64.370000,2,64.380000,7
1516749278,64.370000,1,64.380000,7
1516749279,64.380000,3,64.390000,25
1516749279,64.380000,1,64.390000,25
1516749279,64.380000,1,64.390000,24
1516749279,64.380000,1,64.390000,22
1516749279,64.380000,1,64.390000,21
1516749279,64.380000,1,64.390000,20
1516749279,64.380000,1,64.390000,21
1516749280,64.380000,1,64.390000,11
1516749280,64.380000,2,64.390000,11
1516749281,64.380000,2,64.390000,9
1516749282,64.380000,2,64.390000,8
1516749282,64.380000,1,64.390000,9
1516749282,64.380000,3,64.390000,9
1516749282,64.380000,5,64.390000,9
1516749282,64.380000,6,64.390000,9
1516749284,64.380000,16,64.390000,9
1516749284,64.380000,16,64.390000,8
1516749285,64.380000,16,64.390000,7
1516749285,64.380000,15,64.390000,7
1516749285,64.380000,16,64.390000,8
1516749286,64.380000,16,64.390000,9
1516749286,64.380000,17,64.390000,9
1516749287,64.380000,17,64.390000,8
1516749288,64.380000,18,64.390000,8
1516749290,64.380000,18,64.390000,7
1516749290,64.380000,19,64.390000,7
1516749292,64.380000,20,64.390000,7
1516749294,64.380000,19,64.390000,7
1516749294,64.380000,20,64.390000,7
1516749295,64.380000,20,64.390000,9
1516749297,64.380000,20,64.390000,7
1516749299,64.380000,23,64.390000,7
1516749299,64.380000,23,64.390000,6
1516749299,64.380000,24,64.390000,6
1516749302,64.380000,24,64.390000,5
1516749303,64.380000,24,64.390000,4
1516749305,64.380000,25,64.390000,4
1516749305,64.380000,25,64.390000,2
1516749305,64.380000,25,64.400000,55
1516749305,64.390000,2,64.400000,54
1516749306,64.390000,3,64.400000,54
1516749307,64.380000,25,64.390000,2
1516749307,64.380000,24,64.390000,2
1516749307,64.380000,25,64.390000,2
1516749308,64.380000,25,64.390000,1
1516749310,64.380000,25,64.390000,2
1516749310,64.380000,25,64.390000,1
1516749310,64.380000,25,64.390000,2
1516749310,64.380000,25,64.390000,3
1516749314,64.380000,25,64.390000,2
1516749315,64.380000,26,64.390000,2
1516749315,64.380000,29,64.390000,2
1516749315,64.380000,30,64.390000,1
1516749315,64.390000,2,64.400000,55
1516749317,64.390000,1,64.400000,55
1516749317,64.390000,2,64.400000,55
1516749320,64.390000,1,64.400000,55
1516749323,64.390000,1,64.400000,49
1516749323,64.390000,3,64.400000,50
1516749323,64.390000,1,64.400000,50
1516749323,64.390000,1,64.400000,49
1516749324,64.380000,30,64.400000,49
1516749324,64.390000,2,64.400000,49
1516749325,64.390000,2,64.400000,48
1516749325,64.390000,2,64.400000,49
1516749328,64.390000,2,64.400000,48
1516749328,64.390000,2,64.400000,49
1516749332,64.390000,2,64.400000,48
1516749332,64.390000,2,64.400000,49
1516749332,64.390000,1,64.400000,49
1516749338,64.380000,17,64.400000,49
1516749338,64.390000,2,64.400000,48
1516749339,64.390000,2,64.400000,47
1516749340,64.390000,2,64.400000,48
1516749343,64.380000,18,64.390000,2
1516749343,64.380000,16,64.390000,2
1516749349,64.380000,16,64.390000,3
1516749350,64.380000,16,64.400000,49
1516749350,64.380000,17,64.390000,1
1516749350,64.380000,16,64.390000,1
1516749356,64.380000,16,64.400000,49
1516749356,64.390000,1,64.400000,49
1516749356,64.390000,2,64.400000,49
1516749357,64.390000,2,64.400000,50
1516749358,64.390000,1,64.400000,50
1516749358,64.390000,2,64.400000,50
1516749359,64.390000,1,64.400000,50
1516749359,64.380000,17,64.390000,1
1516749359,64.380000,17,64.390000,2
1516749359,64.380000,16,64.390000,2
1516749362,64.380000,15,64.390000,2
1516749362,64.380000,16,64.390000,2
1516749363,64.380000,16,64.390000,1
1516749364,64.380000,15,64.390000,1
1516749364,64.380000,14,64.390000,1
1516749364,64.380000,15,64.390000,1
1516749366,64.380000,15,64.390000,2
1516749367,64.380000,15,64.390000,1
1516749369,64.380000,14,64.390000,1
1516749373,64.380000,14,64.390000,2
1516749378,64.380000,12,64.390000,2
1516749378,64.380000,12,64.390000,3
1516749378,64.380000,13,64.390000,3
1516749378,64.380000,13,64.390000,2
1516749381,64.380000,14,64.390000,2
1516749382,64.380000,13,64.390000,2
1516749382,64.380000,14,64.390000,2
1516749382,64.380000,15,64.390000,2
1516749382,64.380000,16,64.390000,2
1516749385,64.390000,13,64.400000,50
1516749385,64.390000,14,64.400000,49
1516749385,64.390000,13,64.400000,49
1516749386,64.390000,13,64.400000,48
1516749386,64.390000,12,64.400000,48
1516749386,64.390000,12,64.400000,51
1516749387,64.390000,12,64.400000,48
1516749388,64.390000,11,64.400000,48
1516749388,64.390000,10,64.400000,48
1516749388,64.390000,10,64.400000,52
1516749388,64.390000,8,64.400000,52
1516749388,64.390000,8,64.400000,48
1516749388,64.390000,9,64.400000,48
1516749388,64.390000,8,64.400000,48
1516749388,64.390000,7,64.400000,48
1516749389,64.390000,7,64.400000,53
1516749392,64.390000,7,64.400000,58
1516749392,64.390000,6,64.400000,58
1516749394,64.390000,5,64.400000,58
1516749394,64.390000,5,64.400000,53
1516749394,64.390000,8,64.400000,53
1516749395,64.390000,8,64.400000,63
1516749395,64.390000,5,64.400000,63
1516749396,64.390000,5,64.400000,53
1516749396,64.390000,6,64.400000,53
1516749399,64.390000,5,64.400000,53
1516749400,64.390000,5,64.400000,64
1516749400,64.390000,4,64.400000,65
1516749400,64.390000,4,64.400000,54
1516749400,64.390000,5,64.400000,53
1516749402,64.390000,4,64.400000,53
1516749403,64.390000,4,64.400000,66
1516749403,64.390000,3,64.400000,66
1516749406,64.390000,2,64.400000,66
1516749407,64.390000,2,64.400000,53
1516749407,64.390000,3,64.400000,53
1516749407,64.390000,3,64.400000,67
1516749407,64.390000,2,64.400000,68
1516749410,64.390000,1,64.400000,68
1516749410,64.380000,18,64.390000,2
1516749410,64.380000,17,64.390000,2
1516749411,64.380000,17,64.390000,3
1516749411,64.390000,12,64.400000,69
1516749411,64.390000,12,64.400000,68
1516749412,64.390000,13,64.400000,68
1516749412,64.390000,10,64.400000,68
1516749419,64.390000,10,64.400000,63
1516749419,64.390000,12,64.400000,63
1516749419,64.390000,7,64.400000,63
1516749419,64.390000,5,64.400000,63
1516749420,64.390000,4,64.400000,63
1516749425,64.380000,12,64.390000,1
1516749425,64.380000,12,64.390000,3
1516749425,64.380000,12,64.390000,2
1516749425,64.380000,12,64.390000,1
1516749425,64.380000,12,64.390000,2
1516749425,64.380000,12,64.390000,3
1516749426,64.380000,11,64.390000,3
1516749426,64.380000,12,64.390000,3
1516749427,64.380000,11,64.390000,3
1516749431,64.380000,11,64.390000,5
1516749431,64.380000,10,64.390000,5
1516749432,64.380000,10,64.390000,6
1516749432,64.380000,10,64.390000,7
1516749434,64.380000,10,64.390000,6
1516749434,64.380000,10,64.390000,7
1516749434,64.380000,10,64.390000,6
1516749434,64.380000,11,64.390000,6
1516749434,64.380000,11,64.390000,7
1516749434,64.380000,10,64.390000,7
1516749435,64.380000,10,64.390000,23
1516749440,64.380000,11,64.390000,23
1516749442,64.380000,9,64.390000,21
1516749442,64.380000,9,64.390000,22
1516749445,64.380000,9,64.390000,25
1516749446,64.380000,10,64.390000,25
1516749447,64.380000,9,64.390000,25
1516749447,64.380000,10,64.390000,25
1516749449,64.380000,10,64.390000,26
1516749459,64.380000,10,64.390000,27
1516749460,64.380000,9,64.390000,27
1516749461,64.380000,9,64.390000,11
1516749461,64.380000,11,64.390000,11
1516749461,64.380000,10,64.390000,11
1516749461,64.380000,10,64.390000,26
1516749461,64.380000,9,64.390000,26
1516749464,64.380000,8,64.390000,26
1516749465,64.380000,9,64.390000,26
1516749468,64.380000,10,64.390000,26
1516749469,64.380000,8,64.390000,26
1516749469,64.380000,7,64.390000,26
1516749472,64.390000,4,64.400000,52
1516749472,64.390000,7,64.400000,50
1516749472,64.390000,7,64.400000,51
1516749472,64.390000,6,64.400000,51
1516749472,64.390000,7,64.400000,51
1516749474,64.390000,6,64.400000,51
1516749475,64.390000,5,64.400000,51
1516749477,64.390000,25,64.400000,51
1516749477,64.390000,26,64.400000,49
1516749477,64.390000,25,64.400000,49
1516749481,64.390000,24,64.400000,50
1516749481,64.390000,23,64.400000,50
1516749481,64.390000,20,64.400000,50
1516749481,64.390000,21,64.400000,50
1516749481,64.390000,22,64.400000,50
1516749481,64.390000,23,64.400000,50
1516749484,64.390000,23,64.400000,48
1516749484,64.390000,23,64.400000,49
1516749485,64.390000,28,64.400000,49
1516749486,64.390000,28,64.400000,48
1516749487,64.390000,29,64.400000,48
1516749489,64.390000,30,64.400000,48
1516749490,64.390000,130,64.400000,48
1516749490,64.390000,130,64.400000,4
1516749490,64.400000,2,64.410000,17
1516749490,64.400000,3,64.410000,17
1516749490,64.400000,4,64.410000,17
1516749490,64.400000,5,64.410000,17
1516749490,64.400000,5,64.410000,18
1516749493,64.400000,15,64.410000,18
1516749495,64.400000,16,64.410000,18
1516749495,64.400000,16,64.410000,20
1516749496,64.400000,16,64.410000,19
1516749497,64.400000,17,64.410000,19
1516749497,64.400000,17,64.410000,24
1516749498,64.400000,17,64.410000,25
1516749498,64.400000,22,64.410000,25
1516749503,64.400000,23,64.410000,25
1516749503,64.400000,22,64.410000,25
1516749503,64.400000,22,64.410000,4
1516749503,64.400000,23,64.410000,9
1516749503,64.400000,24,64.410000,9
1516749503,64.400000,23,64.410000,9
1516749504,64.400000,23,64.410000,10
1516749504,64.400000,23,64.410000,9
1516749504,64.400000,24,64.410000,9
1516749504,64.400000,23,64.410000,9
1516749504,64.400000,23,64.410000,8
1516749504,64.400000,23,64.410000,7
1516749505,64.400000,23,64.410000,6
1516749505,64.400000,23,64.410000,8
1516749505,64.410000,1,64.420000,15
1516749505,64.400000,22,64.410000,2
1516749505,64.400000,22,64.410000,1
1516749505,64.400000,22,64.420000,14
1516749505,64.400000,22,64.410000,2
1516749506,64.400000,12,64.410000,2
1516749506,64.400000,12,64.410000,4
1516749507,64.400000,12,64.410000,3
1516749507,64.400000,12,64.410000,4
1516749510,64.400000,22,64.410000,4
1516749510,64.400000,22,64.410000,2
1516749510,64.400000,32,64.410000,2
1516749511,64.400000,32,64.410000,1
1516749512,64.410000,3,64.420000,13
1516749512,64.410000,4,64.420000,12
1516749512,64.410000,3,64.420000,12
1516749513,64.410000,1,64.420000,12
1516749514,64.410000,6,64.420000,12
1516749516,64.410000,7,64.420000,12
1516749518,64.410000,7,64.420000,13
1516749518,64.410000,7,64.420000,14
1516749519,64.410000,8,64.420000,14
1516749519,64.410000,9,64.420000,14
1516749520,64.410000,8,64.420000,14
1516749520,64.410000,9,64.420000,14
1516749520,64.410000,4,64.420000,14
1516749521,64.410000,4,64.420000,15
1516749521,64.410000,4,64.420000,16
1516749522,64.410000,4,64.420000,15
1516749523,64.410000,5,64.420000,15
1516749523,64.410000,6,64.420000,15
1516749523,64.410000,7,64.420000,15
1516749524,64.410000,7,64.420000,16
1516749526,64.410000,7,64.420000,17
1516749526,64.410000,7,64.420000,18
1516749526,64.410000,12,64.420000,18
1516749527,64.410000,12,64.430000,19
1516749527,64.410000,14,64.420000,2
1516749527,64.410000,14,64.430000,24
1516749527,64.410000,14,64.420000,2
1516749528,64.410000,14,64.420000,1
1516749528,64.410000,14,64.430000,24
1516749528,64.410000,14,64.420000,2
1516749528,64.410000,14,64.420000,1
1516749528,64.410000,14,64.430000,24
1516749528,64.410000,14,64.420000,2
1516749528,64.410000,14,64.430000,24
1516749528,64.410000,14,64.420000,2
1516749528,64.410000,14,64.430000,24
1516749528,64.420000,1,64.430000,22
1516749529,64.410000,15,64.430000,23
1516749529,64.410000,24,64.430000,23
1516749529,64.420000,1,64.430000,22
