1389737700 1.367850 1.367925 1.367850 1.367900
1389737730 1.367925 1.367925 1.367925 1.367925
1389737760 1.368000 1.368000 1.368000 1.368000
1389737790 1.367975 1.367975 1.367975 1.367975
1389737820 1.367950 1.367950 1.367950 1.367950
1389737850 1.367875 1.367875 1.367875 1.367875
1389737880 1.367875 1.367875 1.367875 1.367875
1389737910 1.367850 1.367850 1.367850 1.367850
1389737940 1.367850 1.367850 1.367825 1.367850
1389737970 1.367825 1.367825 1.367825 1.367825
1389738000 1.367775 1.367775 1.367725 1.367775
1389738030 1.367750 1.367750 1.367750 1.367750
1389738060 1.367750 1.367750 1.367750 1.367750
1389738090 1.367725 1.367725 1.367725 1.367725
1389738120 1.367750 1.367750 1.367550 1.367575
1389738150 1.367600 1.367600 1.367600 1.367600
1389738180 1.367625 1.367625 1.367625 1.367625
1389738210 1.367575 1.367575 1.367550 1.367550
1389738240 1.367500 1.367575 1.367500 1.367575
1389738270 1.367425 1.367425 1.367375 1.367375
1389738300 1.367400 1.367400 1.367400 1.367400
1389738330 1.367525 1.367525 1.367525 1.367525
1389738360 1.367525 1.367525 1.367525 1.367525
1389738390 1.367575 1.367575 1.367500 1.367500
1389738420 1.367475 1.367475 1.367475 1.367475
1389738450 1.367500 1.367500 1.367500 1.367500
1389738480 1.367475 1.367500 1.367475 1.367500
1389738510 1.367475 1.367475 1.367475 1.367475
1389738540 1.367425 1.367425 1.367425 1.367425
1389738570 1.367425 1.367425 1.367425 1.367425
1389738600 1.367375 1.367400 1.367375 1.367400
1389738630 1.367375 1.367375 1.367375 1.367375
1389738660 1.367475 1.367500 1.367475 1.367475
1389738690 1.367475 1.367475 1.367475 1.367475
1389738720 1.367525 1.367525 1.367475 1.367525
1389738750 1.367425 1.367425 1.367425 1.367425
1389738780 1.367425 1.367425 1.367425 1.367425
1389738810 1.367425 1.367425 1.367425 1.367425
1389738840 1.367425 1.367425 1.367425 1.367425
1389738870 1.367325 1.367325 1.367325 1.367325
1389738900 1.367350 1.367350 1.367325 1.367350
1389738930 1.367150 1.367175 1.367150 1.367175
1389738960 1.367475 1.367475 1.367475 1.367475
1389738990 1.367475 1.367475 1.367475 1.367475
1389739020 1.367575 1.367575 1.367575 1.367575
1389739050 1.367450 1.367450 1.367425 1.367425
1389739080 1.367600 1.367600 1.367575 1.367575
1389739110 1.367575 1.367575 1.367575 1.367575
1389739140 1.367575 1.367575 1.367575 1.367575
1389739170 1.367625 1.367625 1.367625 1.367625
1389739200 1.367725 1.367825 1.367725 1.367800
1389739230 1.367800 1.367800 1.367800 1.367800
1389739260 1.367775 1.367775 1.367725 1.367775
1389739290 1.367775 1.367775 1.367775 1.367775
1389739320 1.367675 1.367675 1.367675 1.367675
1389739350 1.367525 1.367525 1.367525 1.367525
1389739380 1.367525 1.367525 1.367525 1.367525
1389739410 1.367500 1.367500 1.367500 1.367500
1389739440 1.367400 1.367400 1.367400 1.367400
1389739470 1.367400 1.367400 1.367400 1.367400
1389739500 1.367175 1.367275 1.367175 1.367175
1389739530 1.367275 1.367275 1.367275 1.367275
1389739560 1.367375 1.367375 1.367375 1.367375
1389739590 1.367300 1.367300 1.367225 1.367250
1389739620 1.367250 1.367350 1.367250 1.367300
1389739650 1.367200 1.367200 1.367200 1.367200
1389739680 1.367325 1.367325 1.367325 1.367325
1389739710 1.367325 1.367325 1.367175 1.367175
1389739740 1.367325 1.367325 1.367325 1.367325
1389739770 1.367325 1.367325 1.367250 1.367250
1389739800 1.367150 1.367200 1.367150 1.367150
1389739830 1.367175 1.367175 1.367175 1.367175
1389739860 1.367175 1.367175 1.367175 1.367175
1389739890 1.367175 1.367175 1.367175 1.367175
1389739920 1.367175 1.367175 1.367175 1.367175
1389739950 1.367125 1.367125 1.367100 1.367100
1389739980 1.367175 1.367200 1.367175 1.367200
1389740010 1.367125 1.367125 1.367125 1.367125
1389740040 1.367175 1.367175 1.367175 1.367175
1389740070 1.367200 1.367250 1.367200 1.367250
1389740100 1.367300 1.367300 1.367300 1.367300
1389740130 1.367300 1.367300 1.367250 1.367250
1389740160 1.367250 1.367250 1.367225 1.367225
1389740190 1.367250 1.367250 1.367250 1.367250
1389740220 1.367350 1.367375 1.367350 1.367375
1389740250 1.367350 1.367350 1.367350 1.367350
1389740280 1.367225 1.367250 1.367200 1.367250
1389740310 1.367350 1.367350 1.367325 1.367325
1389740340 1.367300 1.367325 1.367300 1.367325
1389740370 1.367350 1.367350 1.367350 1.367350
1389740400 1.367300 1.367350 1.367300 1.367325
1389740430 1.367375 1.367400 1.367375 1.367400
1389740460 1.367475 1.367475 1.367375 1.367400
1389740490 1.367400 1.367400 1.367400 1.367400
1389740520 1.367400 1.367400 1.367400 1.367400
1389740550 1.367425 1.367425 1.367425 1.367425
1389740580 1.367300 1.367325 1.367300 1.367300
1389740610 1.367375 1.367375 1.367375 1.367375
1389740640 1.367375 1.367375 1.367375 1.367375
1389740670 1.367400 1.367400 1.367400 1.367400
1389740700 1.367450 1.367450 1.367425 1.367425
1389740730 1.367425 1.367425 1.367425 1.367425
1389740760 1.367475 1.367475 1.367475 1.367475
1389740790 1.367450 1.367450 1.367450 1.367450
1389740820 1.367450 1.367450 1.367450 1.367450
1389740850 1.367450 1.367450 1.367450 1.367450
1389740880 1.367475 1.367475 1.367475 1.367475
1389740910 1.367475 1.367475 1.367450 1.367475
1389740940 1.367450 1.367450 1.367450 1.367450
1389740970 1.367450 1.367475 1.367450 1.367450
1389741000 1.367500 1.367625 1.367500 1.367550
1389741030 1.367525 1.367525 1.367475 1.367475
1389741060 1.367475 1.367475 1.367475 1.367475
1389741090 1.367325 1.367325 1.367325 1.367325
1389741120 1.367175 1.367175 1.367175 1.367175
1389741150 1.367250 1.367250 1.367250 1.367250
