1391120100 1.355550 1.355575 1.355550 1.355575
1391120130 1.355575 1.355575 1.355575 1.355575
1391120160 1.355525 1.355525 1.355525 1.355525
1391120190 1.355525 1.355525 1.355525 1.355525
1391120220 1.355425 1.355500 1.355425 1.355500
1391120250 1.355475 1.355475 1.355475 1.355475
1391120280 1.355475 1.355475 1.355475 1.355475
1391120310 1.355500 1.355500 1.355475 1.355475
1391120340 1.355525 1.355525 1.355525 1.355525
1391120370 1.355575 1.355575 1.355575 1.355575
1391120400 1.355600 1.355625 1.355575 1.355625
1391120430 1.355675 1.355675 1.355650 1.355650
1391120460 1.355750 1.355750 1.355725 1.355725
1391120490 1.355725 1.355750 1.355725 1.355750
1391120520 1.355800 1.355800 1.355800 1.355800
1391120550 1.355675 1.355675 1.355625 1.355625
1391120580 1.355650 1.355650 1.355650 1.355650
1391120610 1.355550 1.355550 1.355550 1.355550
1391120640 1.355525 1.355525 1.355525 1.355525
1391120670 1.355475 1.355475 1.355475 1.355475
1391120700 1.355475 1.355475 1.355475 1.355475
1391120730 1.355475 1.355475 1.355475 1.355475
1391120760 1.355450 1.355475 1.355450 1.355475
1391120790 1.355575 1.355575 1.355575 1.355575
1391120820 1.355575 1.355575 1.355575 1.355575
1391120850 1.355575 1.355575 1.355575 1.355575
1391120880 1.355550 1.355550 1.355550 1.355550
1391120910 1.355550 1.355550 1.355550 1.355550
1391120940 1.355525 1.355550 1.355525 1.355550
1391120970 1.355550 1.355550 1.355550 1.355550
1391121000 1.355575 1.355575 1.355575 1.355575
1391121030 1.355575 1.355575 1.355575 1.355575
1391121060 1.355575 1.355575 1.355575 1.355575
1391121090 1.355575 1.355575 1.355575 1.355575
1391121120 1.355600 1.355600 1.355550 1.355550
1391121150 1.355600 1.355625 1.355600 1.355625
1391121180 1.355625 1.355725 1.355625 1.355675
1391121210 1.355700 1.355725 1.355700 1.355700
1391121240 1.355675 1.355725 1.355675 1.355675
1391121270 1.355675 1.355675 1.355675 1.355675
1391121300 1.355675 1.355675 1.355675 1.355675
1391121330 1.355625 1.355625 1.355625 1.355625
1391121360 1.355625 1.355625 1.355600 1.355625
1391121390 1.355550 1.355550 1.355550 1.355550
1391121420 1.355475 1.355475 1.355475 1.355475
1391121450 1.355500 1.355500 1.355500 1.355500
1391121480 1.355500 1.355500 1.355500 1.355500
1391121510 1.355500 1.355500 1.355500 1.355500
1391121540 1.355500 1.355500 1.355500 1.355500
1391121570 1.355450 1.355450 1.355450 1.355450
1391121600 1.355475 1.355475 1.355475 1.355475
1391121630 1.355500 1.355500 1.355475 1.355475
1391121660 1.355475 1.355475 1.355475 1.355475
1391121690 1.355250 1.355250 1.355250 1.355250
1391121720 1.355375 1.355400 1.355375 1.355375
1391121750 1.355275 1.355275 1.355275 1.355275
1391121780 1.355175 1.355175 1.355150 1.355150
1391121810 1.355200 1.355200 1.355200 1.355200
1391121840 1.355200 1.355200 1.355200 1.355200
1391121870 1.355125 1.355125 1.355125 1.355125
1391121900 1.355125 1.355150 1.355125 1.355125
1391121930 1.355175 1.355175 1.355175 1.355175
1391121960 1.355375 1.355375 1.355375 1.355375
1391121990 1.355475 1.355475 1.355450 1.355475
1391122020 1.355525 1.355525 1.355525 1.355525
1391122050 1.355525 1.355525 1.355475 1.355475
1391122080 1.355500 1.355500 1.355500 1.355500
1391122110 1.355475 1.355475 1.355475 1.355475
1391122140 1.355525 1.355525 1.355525 1.355525
1391122170 1.355525 1.355525 1.355525 1.355525
1391122200 1.355525 1.355525 1.355525 1.355525
1391122230 1.355625 1.355625 1.355625 1.355625
1391122260 1.355625 1.355625 1.355625 1.355625
1391122290 1.355650 1.355650 1.355650 1.355650
1391122320 1.355675 1.355675 1.355625 1.355625
1391122350 1.355750 1.355775 1.355750 1.355750
1391122380 1.355750 1.355750 1.355725 1.355725
1391122410 1.355425 1.355425 1.355425 1.355425
1391122440 1.355475 1.355525 1.355475 1.355525
1391122470 1.355675 1.355725 1.355675 1.355725
1391122500 1.355525 1.355625 1.355525 1.355625
1391122530 1.355725 1.355725 1.355725 1.355725
1391122560 1.355725 1.355725 1.355675 1.355675
1391122590 1.355575 1.355575 1.355575 1.355575
1391122620 1.355675 1.355675 1.355675 1.355675
1391122650 1.355675 1.355675 1.355675 1.355675
1391122680 1.355675 1.355675 1.355675 1.355675
1391122710 1.355675 1.355675 1.355675 1.355675
1391122740 1.355675 1.355675 1.355675 1.355675
1391122770 1.355675 1.355700 1.355675 1.355700
1391122800 1.355700 1.355700 1.355650 1.355650
1391122830 1.355475 1.355475 1.355425 1.355425
1391122860 1.355325 1.355325 1.355325 1.355325
1391122890 1.355375 1.355375 1.355325 1.355375
1391122920 1.355325 1.355325 1.355325 1.355325
1391122950 1.355225 1.355225 1.355225 1.355225
1391122980 1.355175 1.355225 1.355175 1.355175
1391123010 1.355175 1.355175 1.355175 1.355175
1391123040 1.355325 1.355325 1.355325 1.355325
1391123070 1.355275 1.355275 1.355275 1.355275
1391123100 1.355325 1.355325 1.355325 1.355325
1391123130 1.355300 1.355300 1.355300 1.355300
1391123160 1.355300 1.355300 1.355300 1.355300
1391123190 1.355450 1.355450 1.355450 1.355450
1391123220 1.355425 1.355425 1.355425 1.355425
1391123250 1.355450 1.355450 1.355450 1.355450
1391123280 1.355525 1.355525 1.355525 1.355525
1391123310 1.355675 1.355700 1.355675 1.355675
1391123340 1.355700 1.355700 1.355675 1.355675
1391123370 1.355675 1.355675 1.355625 1.355625
1391123400 1.355625 1.355625 1.355625 1.355625
1391123430 1.355675 1.355675 1.355675 1.355675
1391123460 1.355675 1.355675 1.355625 1.355625
1391123490 1.355625 1.355625 1.355625 1.355625
1391123520 1.355625 1.355625 1.355625 1.355625
1391123550 1.355625 1.355625 1.355625 1.355625
1391123580 1.355600 1.355600 1.355600 1.355600
1391123610 1.355575 1.355625 1.355575 1.355625
1391123640 1.355700 1.355700 1.355700 1.355700
1391123670 1.355725 1.355725 1.355725 1.355725
1391123700 1.355725 1.355750 1.355725 1.355750
1391123730 1.355725 1.355725 1.355725 1.355725
1391123760 1.355725 1.355725 1.355675 1.355675
1391123790 1.355725 1.355750 1.355725 1.355750
1391123820 1.355750 1.355750 1.355750 1.355750
1391123850 1.355750 1.355750 1.355750 1.355750
1391123880 1.355750 1.355750 1.355750 1.355750
1391123910 1.355725 1.355750 1.355725 1.355750
1391123940 1.355725 1.355725 1.355725 1.355725
1391123970 1.355725 1.355725 1.355725 1.355725
1391124000 1.355725 1.355725 1.355725 1.355725
1391124030 1.355725 1.355750 1.355725 1.355725
1391124060 1.355725 1.355725 1.355725 1.355725
1391124090 1.355750 1.355750 1.355750 1.355750
1391124120 1.355750 1.355750 1.355725 1.355725
1391124150 1.355750 1.355800 1.355750 1.355800
1391124180 1.355800 1.355800 1.355800 1.355800
1391124210 1.355800 1.355800 1.355800 1.355800
1391124240 1.355800 1.355800 1.355775 1.355775
1391124270 1.355775 1.355800 1.355775 1.355800
1391124300 1.355825 1.355825 1.355800 1.355800
1391124330 1.355800 1.355800 1.355800 1.355800
1391124360 1.355800 1.355800 1.355800 1.355800
1391124390 1.355825 1.355825 1.355775 1.355775
1391124420 1.355825 1.355825 1.355825 1.355825
1391124450 1.355825 1.355825 1.355825 1.355825
1391124480 1.355825 1.355825 1.355825 1.355825
1391124510 1.355825 1.355825 1.355825 1.355825
1391124540 1.355825 1.355825 1.355825 1.355825
1391124570 1.355825 1.355825 1.355825 1.355825
1391124600 1.355825 1.355825 1.355825 1.355825
