buy	0.0	0	0	1	0	-1	1	-5	1	3	3	-2	0	0	0	0	1	1388964900	1.359275	1.359150	0.000125
buy	0.0	1	-2	1	0	0	1	-4	-3	3	4	-2	0	0	0	0	2	1388964930	1.359275	1.359175	0.000100
pass	0.0	2	-2	1	0	-1	1	-3	-3	2	2	-1	0	0	-1	1	0	1388964960	1.359250	1.359275	-0.000025
pass	0.0	0	0	0	0	-1	1	-2	-5	4	3	0	-2	0	0	0	-1	1388964990	1.359275	1.359275	0.000000
pass	0.0	0	0	0	0	0	0	-1	-5	3	4	0	-3	0	0	0	0	1388965020	1.359275	1.359275	0.000000
pass	0.0	0	0	1	0	0	1	-1	-5	4	2	0	-2	0	0	0	0	1388965050	1.359325	1.359275	0.000050
buy	0.0	0	0	1	0	0	1	0	-5	2	4	0	-1	0	0	0	0	1388965080	1.359375	1.359250	0.000125
buy	0.0	0	3	-2	0	0	0	0	-5	2	3	0	-1	0	0	0	0	1388965110	1.359375	1.359250	0.000125
buy	0.0	0	3	-3	0	0	0	0	-5	2	3	0	-2	-1	0	0	0	1388965140	1.359375	1.359250	0.000125
buy	0.0	0	0	0	1	0	0	0	-5	2	3	1	-1	-1	0	0	0	1388965170	1.359375	1.359250	0.000125
buy	0.0	1	0	0	1	0	-1	1	-5	1	3	3	-2	0	0	0	0	1388965200	1.359375	1.359275	0.000100
buy	0.0	1	1	-2	1	0	0	1	-4	-3	3	4	-2	0	0	0	0	1388965230	1.359375	1.359275	0.000100
buy	0.0	0	2	-2	1	0	-1	1	-3	-3	2	2	-1	0	0	-1	1	1388965260	1.359375	1.359250	0.000125
buy	0.0	0	0	0	0	0	-1	1	-2	-5	4	3	0	-2	0	0	0	1388965290	1.359375	1.359275	0.000100
buy	0.0	0	0	0	0	0	0	0	-1	-5	3	4	0	-3	0	0	0	1388965320	1.359375	1.359275	0.000100
pass	0.0	0	0	0	1	0	0	1	-1	-5	4	2	0	-2	0	0	0	1388965350	1.359375	1.359325	0.000050
pass	0.0	1	0	0	1	0	0	1	0	-5	2	4	0	-1	0	0	0	1388965380	1.359375	1.359375	0.000000
pass	0.0	1	0	3	-2	0	0	0	0	-5	2	3	0	-1	0	0	0	1388965410	1.359375	1.359375	0.000000
pass	0.0	1	0	3	-3	0	0	0	0	-5	2	3	0	-2	-1	0	0	1388965440	1.359375	1.359375	0.000000
pass	0.0	1	0	0	0	1	0	0	0	-5	2	3	1	-1	-1	0	0	1388965470	1.359375	1.359375	0.000000
pass	0.0	1	1	0	0	1	0	-1	1	-5	1	3	3	-2	0	0	0	1388965500	1.359375	1.359375	0.000000
pass	0.0	1	1	1	-2	1	0	0	1	-4	-3	3	4	-2	0	0	0	1388965530	1.359375	1.359375	0.000000
pass	0.0	1	0	2	-2	1	0	-1	1	-3	-3	2	2	-1	0	0	-1	1388965560	1.359375	1.359375	0.000000
buy	0.0	1	0	0	0	0	0	-1	1	-2	-5	4	3	0	-2	0	0	1388965590	1.359475	1.359375	0.000100
buy	0.0	1	0	0	0	0	0	0	0	-1	-5	3	4	0	-3	0	0	1388965620	1.359525	1.359375	0.000150
buy	0.0	0	0	0	0	1	0	0	1	-1	-5	4	2	0	-2	0	0	1388965650	1.359525	1.359375	0.000150
buy	0.0	0	1	0	0	1	0	0	1	0	-5	2	4	0	-1	0	0	1388965680	1.359575	1.359375	0.000200
buy	0.0	0	1	0	3	-2	0	0	0	0	-5	2	3	0	-1	0	0	1388965710	1.359575	1.359375	0.000200
buy	0.0	0	1	0	3	-3	0	0	0	0	-5	2	3	0	-2	-1	0	1388965740	1.359575	1.359375	0.000200
buy	0.0	0	1	0	0	0	1	0	0	0	-5	2	3	1	-1	-1	0	1388965770	1.359575	1.359375	0.000200
buy	0.0	0	1	1	0	0	1	0	-1	1	-5	1	3	3	-2	0	0	1388965800	1.359575	1.359375	0.000200
buy	0.0	0	1	1	1	-2	1	0	0	1	-4	-3	3	4	-2	0	0	1388965830	1.359575	1.359375	0.000200
buy	0.0	0	1	0	2	-2	1	0	-1	1	-3	-3	2	2	-1	0	0	1388965860	1.359575	1.359375	0.000200
buy	0.0	1	1	0	0	0	0	0	-1	1	-2	-5	4	3	0	-2	0	1388965890	1.359575	1.359475	0.000100
pass	0.0	1	1	0	0	0	0	0	0	0	-1	-5	3	4	0	-3	0	1388965920	1.359575	1.359525	0.000050
pass	0.0	1	0	0	0	0	1	0	0	1	-1	-5	4	2	0	-2	0	1388965950	1.359575	1.359525	0.000050
pass	0.0	2	0	1	0	0	1	0	0	1	0	-5	2	4	0	-1	0	1388965980	1.359575	1.359575	0.000000
pass	0.0	2	0	1	0	3	-2	0	0	0	0	-5	2	3	0	-1	0	1388966010	1.359575	1.359575	0.000000
pass	0.0	2	0	1	0	3	-3	0	0	0	0	-5	2	3	0	-2	-1	1388966040	1.359575	1.359575	0.000000
pass	0.0	2	0	1	0	0	0	1	0	0	0	-5	2	3	1	-1	-1	1388966070	1.359575	1.359575	0.000000
pass	0.0	2	0	1	1	0	0	1	0	-1	1	-5	1	3	3	-2	0	1388966100	1.359575	1.359575	0.000000
pass	0.0	2	0	1	1	1	-2	1	0	0	1	-4	-3	3	4	-2	0	1388966130	1.359275	1.359575	-0.000300
pass	0.0	2	0	1	0	2	-2	1	0	-1	1	-3	-3	2	2	-1	0	1388966160	1.359275	1.359575	-0.000300
pass	0.0	1	1	1	0	0	0	0	0	-1	1	-2	-5	4	3	0	-2	1388966190	1.359475	1.359575	-0.000100
pass	0.0	0	1	1	0	0	0	0	0	0	0	-1	-5	3	4	0	-3	1388966220	1.359475	1.359575	-0.000100
pass	0.0	0	1	0	0	0	0	1	0	0	1	-1	-5	4	2	0	-2	1388966250	1.359475	1.359575	-0.000100
pass	0.0	0	2	0	1	0	0	1	0	0	1	0	-5	2	4	0	-1	1388966280	1.359125	1.359575	-0.000450
pass	0.0	0	2	0	1	0	3	-2	0	0	0	0	-5	2	3	0	-1	1388966310	1.358975	1.359575	-0.000600
pass	0.0	0	2	0	1	0	3	-3	0	0	0	0	-5	2	3	0	-2	1388966340	1.358800	1.359575	-0.000775
pass	0.0	0	2	0	1	0	0	0	1	0	0	0	-5	2	3	1	-1	1388966370	1.358975	1.359575	-0.000600
pass	0.0	0	2	0	1	1	0	0	1	0	-1	1	-5	1	3	3	-2	1388966400	1.358975	1.359575	-0.000600
pass	0.0	-3	2	0	1	1	1	-2	1	0	0	1	-4	-3	3	4	-2	1388966430	1.358975	1.359275	-0.000300
pass	0.0	-3	2	0	1	0	2	-2	1	0	-1	1	-3	-3	2	2	-1	1388966460	1.358975	1.359275	-0.000300
pass	0.0	-1	1	1	1	0	0	0	0	0	-1	1	-2	-5	4	3	0	1388966490	1.358875	1.359475	-0.000600
pass	0.0	-1	0	1	1	0	0	0	0	0	0	0	-1	-5	3	4	0	1388966520	1.358975	1.359475	-0.000500
