pass	0.0	-2	-2	0	0	1	1	-1	-1	0	-1	0	0	0	0	0	0	1370298900	1.306725	1.306750	-0.000025
pass	0.0	-2	-2	0	0	1	1	0	-1	0	-2	0	0	0	0	0	-1	1370298930	1.306775	1.306775	0.000000
pass	0.0	-1	-1	-2	1	1	1	-1	-1	0	-2	0	0	0	0	0	-1	1370298960	1.306800	1.306875	-0.000075
pass	0.0	-1	-2	-1	1	0	2	-1	-1	0	-3	0	0	0	0	0	0	1370298990	1.306750	1.306775	-0.000025
pass	0.0	-2	-1	-1	1	0	2	-1	-1	0	-1	-2	0	0	0	0	0	1370299020	1.306825	1.306775	0.000050
buy	0.0	0	-3	-1	1	0	3	-2	-1	0	-1	-1	0	-1	0	0	0	1370299050	1.306850	1.306775	0.000075
buy	0.0	0	-3	-1	1	0	2	-1	0	0	-2	-1	0	-1	0	0	0	1370299080	1.306925	1.306725	0.000200
buy	0.0	0	-3	-2	1	0	3	-2	0	-1	-2	0	0	-2	0	0	1	1370299110	1.306900	1.306725	0.000175
buy	0.0	0	-2	-1	0	0	3	-1	0	-1	-1	0	0	-2	0	0	0	1370299140	1.306900	1.306675	0.000225
buy	0.0	-1	-2	-2	0	0	3	0	-1	-1	-1	-1	0	0	0	0	0	1370299170	1.306900	1.306650	0.000250
buy	0.0	0	-2	-2	0	0	1	1	-1	-1	0	-1	0	0	0	0	0	1370299200	1.306850	1.306725	0.000125
buy	0.0	0	-2	-2	0	0	1	1	0	-1	0	-2	0	0	0	0	0	1370299230	1.306875	1.306775	0.000100
buy	0.0	0	-1	-1	-2	1	1	1	-1	-1	0	-2	0	0	0	0	0	1370299260	1.306875	1.306800	0.000075
buy	0.0	0	-1	-2	-1	1	0	2	-1	-1	0	-3	0	0	0	0	0	1370299290	1.306825	1.306750	0.000075
pass	0.0	0	-2	-1	-1	1	0	2	-1	-1	0	-1	-2	0	0	0	0	1370299320	1.306825	1.306825	0.000000
pass	0.0	0	0	-3	-1	1	0	3	-2	-1	0	-1	-1	0	-1	0	0	1370299350	1.306825	1.306850	-0.000025
pass	0.0	1	0	-3	-1	1	0	2	-1	0	0	-2	-1	0	-1	0	0	1370299380	1.306850	1.306925	-0.000075
pass	0.0	1	0	-3	-2	1	0	3	-2	0	-1	-2	0	0	-2	0	0	1370299410	1.306850	1.306900	-0.000050
pass	0.0	2	0	-2	-1	0	0	3	-1	0	-1	-1	0	0	-2	0	0	1370299440	1.306850	1.306900	-0.000050
pass	0.0	2	-1	-2	-2	0	0	3	0	-1	-1	-1	-1	0	0	0	0	1370299470	1.306850	1.306900	-0.000050
pass	0.0	1	0	-2	-2	0	0	1	1	-1	-1	0	-1	0	0	0	0	1370299500	1.306850	1.306850	0.000000
pass	0.0	1	0	-2	-2	0	0	1	1	0	-1	0	-2	0	0	0	0	1370299530	1.306925	1.306875	0.000050
buy	0.0	0	0	-1	-1	-2	1	1	1	-1	-1	0	-2	0	0	0	0	1370299560	1.306975	1.306875	0.000100
buy	0.0	0	0	-1	-2	-1	1	0	2	-1	-1	0	-3	0	0	0	0	1370299590	1.306950	1.306825	0.000125
buy	0.0	0	0	-2	-1	-1	1	0	2	-1	-1	0	-1	-2	0	0	0	1370299620	1.307025	1.306825	0.000200
buy	0.0	0	0	0	-3	-1	1	0	3	-2	-1	0	-1	-1	0	-1	0	1370299650	1.307050	1.306825	0.000225
buy	0.0	0	1	0	-3	-1	1	0	2	-1	0	0	-2	-1	0	-1	0	1370299680	1.307075	1.306850	0.000225
buy	0.0	0	1	0	-3	-2	1	0	3	-2	0	-1	-2	0	0	-2	0	1370299710	1.307050	1.306850	0.000200
buy	0.0	0	2	0	-2	-1	0	0	3	-1	0	-1	-1	0	0	-2	0	1370299740	1.307075	1.306850	0.000225
buy	0.0	0	2	-1	-2	-2	0	0	3	0	-1	-1	-1	-1	0	0	0	1370299770	1.307125	1.306850	0.000275
buy	0.0	0	1	0	-2	-2	0	0	1	1	-1	-1	0	-1	0	0	0	1370299800	1.307200	1.306850	0.000350
buy	0.0	0	1	0	-2	-2	0	0	1	1	0	-1	0	-2	0	0	0	1370299830	1.307150	1.306925	0.000225
buy	0.0	1	0	0	-1	-1	-2	1	1	1	-1	-1	0	-2	0	0	0	1370299860	1.307150	1.306975	0.000175
buy	0.0	1	0	0	-1	-2	-1	1	0	2	-1	-1	0	-3	0	0	0	1370299890	1.307125	1.306950	0.000175
