buy	0.0	-1	-1	-3	2	0	0	1	-1	-1	0	-1	1	1	-1	-2	3	1362526500	1.304575	1.304275	0.000300
buy	0.0	0	-2	-2	1	-1	0	0	0	-2	0	-2	2	1	-1	-1	1	1362526530	1.304575	1.304325	0.000250
buy	0.0	0	-2	-2	1	-1	0	0	0	-2	0	-2	1	1	0	0	0	1362526560	1.304525	1.304325	0.000200
buy	0.0	1	-2	-2	1	0	0	0	1	0	-1	-2	1	1	0	-1	-1	1362526590	1.304625	1.304425	0.000200
buy	0.0	1	-3	-1	1	0	-1	0	1	-2	0	-2	1	1	0	-1	-1	1362526620	1.304625	1.304475	0.000150
buy	0.0	1	-2	-1	1	0	0	0	1	-1	-1	0	-1	3	0	-1	-1	1362526650	1.304575	1.304475	0.000100
buy	0.0	0	-2	-1	0	0	0	0	1	-1	-1	-1	0	3	0	-1	-3	1362526680	1.304550	1.304450	0.000100
buy	0.0	2	-3	0	-1	0	0	0	1	-1	-2	0	-2	3	0	-1	-3	1362526710	1.304625	1.304475	0.000150
buy	0.0	2	-3	0	-1	1	0	0	0	0	-2	0	-3	2	1	-1	-3	1362526740	1.304650	1.304475	0.000175
buy	0.0	2	-2	0	-2	2	0	0	0	0	-1	0	-1	1	1	-1	-2	1362526770	1.304650	1.304525	0.000125
buy	0.0	3	-1	-1	-3	2	0	0	1	-1	-1	0	-1	1	1	-1	-2	1362526800	1.304650	1.304575	0.000075
pass	0.0	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	2	1	-1	-1	1362526830	1.304625	1.304575	0.000050
buy	0.0	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	1	1	0	0	1362526860	1.304625	1.304525	0.000100
pass	0.0	2	1	-2	-2	1	0	0	0	1	0	-1	-2	1	1	0	-1	1362526890	1.304625	1.304625	0.000000
pass	0.0	1	1	-3	-1	1	0	-1	0	1	-2	0	-2	1	1	0	-1	1362526920	1.304650	1.304625	0.000025
buy	0.0	1	1	-2	-1	1	0	0	0	1	-1	-1	0	-1	3	0	-1	1362526950	1.304725	1.304575	0.000150
buy	0.0	1	0	-2	-1	0	0	0	0	1	-1	-1	-1	0	3	0	-1	1362526980	1.304725	1.304550	0.000175
buy	0.0	1	2	-3	0	-1	0	0	0	1	-1	-2	0	-2	3	0	-1	1362527010	1.304725	1.304625	0.000100
buy	0.0	1	2	-3	0	-1	1	0	0	0	0	-2	0	-3	2	1	-1	1362527040	1.304725	1.304650	0.000075
pass	0.0	1	2	-2	0	-2	2	0	0	0	0	-1	0	-1	1	1	-1	1362527070	1.304700	1.304650	0.000050
pass	0.0	0	3	-1	-1	-3	2	0	0	1	-1	-1	0	-1	1	1	-1	1362527100	1.304675	1.304650	0.000025
pass	0.0	0	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	2	1	-1	1362527130	1.304675	1.304625	0.000050
pass	0.0	1	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	1	1	0	1362527160	1.304675	1.304625	0.000050
buy	0.0	0	2	1	-2	-2	1	0	0	0	1	0	-1	-2	1	1	0	1362527190	1.304725	1.304625	0.000100
buy	0.0	0	1	1	-3	-1	1	0	-1	0	1	-2	0	-2	1	1	0	1362527220	1.304725	1.304650	0.000075
pass	0.0	1	1	1	-2	-1	1	0	0	0	1	-1	-1	0	-1	3	0	1362527250	1.304725	1.304725	0.000000
pass	0.0	1	1	0	-2	-1	0	0	0	0	1	-1	-1	-1	0	3	0	1362527280	1.304725	1.304725	0.000000
buy	0.0	1	1	2	-3	0	-1	0	0	0	1	-1	-2	0	-2	3	0	1362527310	1.304875	1.304725	0.000150
pass	0.0	0	1	2	-3	0	-1	1	0	0	0	0	-2	0	-3	2	1	1362527340	1.304775	1.304725	0.000050
buy	0.0	0	1	2	-2	0	-2	2	0	0	0	0	-1	0	-1	1	1	1362527370	1.304775	1.304700	0.000075
buy	0.0	0	0	3	-1	-1	-3	2	0	0	1	-1	-1	0	-1	1	1	1362527400	1.304875	1.304675	0.000200
buy	0.0	0	0	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	2	1	1362527430	1.304875	1.304675	0.000200
buy	0.0	0	1	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	1	1	1362527460	1.304875	1.304675	0.000200
buy	0.0	1	0	2	1	-2	-2	1	0	0	0	1	0	-1	-2	1	1	1362527490	1.304875	1.304725	0.000150
buy	0.0	0	0	1	1	-3	-1	1	0	-1	0	1	-2	0	-2	1	1	1362527520	1.304875	1.304725	0.000150
buy	0.0	0	1	1	1	-2	-1	1	0	0	0	1	-1	-1	0	-1	3	1362527550	1.304875	1.304725	0.000150
buy	0.0	0	1	1	0	-2	-1	0	0	0	0	1	-1	-1	-1	0	3	1362527580	1.304825	1.304725	0.000100
pass	0.0	1	1	1	2	-3	0	-1	0	0	0	1	-1	-2	0	-2	3	1362527610	1.304800	1.304875	-0.000075
pass	0.0	0	0	1	2	-3	0	-1	1	0	0	0	0	-2	0	-3	2	1362527640	1.304825	1.304775	0.000050
pass	0.0	0	0	1	2	-2	0	-2	2	0	0	0	0	-1	0	-1	1	1362527670	1.304725	1.304775	-0.000050
pass	0.0	2	0	0	3	-1	-1	-3	2	0	0	1	-1	-1	0	-1	1	1362527700	1.304750	1.304875	-0.000125
pass	0.0	2	0	0	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	2	1362527730	1.304775	1.304875	-0.000100
pass	0.0	2	0	1	2	0	-2	-2	1	-1	0	0	0	-2	0	-2	1	1362527760	1.304825	1.304875	-0.000050
pass	0.0	1	1	0	2	1	-2	-2	1	0	0	0	1	0	-1	-2	1	1362527790	1.304825	1.304875	-0.000050
pass	0.0	1	0	0	1	1	-3	-1	1	0	-1	0	1	-2	0	-2	1	1362527820	1.304825	1.304875	-0.000050
pass	0.0	1	0	1	1	1	-2	-1	1	0	0	0	1	-1	-1	0	-1	1362527850	1.304800	1.304875	-0.000075
