1381094100 1.356475 1.356600 1.356425 1.356450
1381094130 1.356450 1.356450 1.356425 1.356425
1381094160 1.356425 1.356475 1.356425 1.356450
1381094190 1.356450 1.356450 1.356450 1.356450
1381094220 1.356450 1.356450 1.356400 1.356400
1381094250 1.356400 1.356425 1.356400 1.356400
1381094280 1.356400 1.356425 1.356400 1.356425
1381094310 1.356425 1.356425 1.356400 1.356425
1381094340 1.356425 1.356425 1.356400 1.356400
1381094370 1.356400 1.356425 1.356375 1.356375
1381094400 1.356375 1.356375 1.356375 1.356375
1381094430 1.356375 1.356375 1.356275 1.356275
1381094460 1.356275 1.356300 1.356150 1.356275
1381094490 1.356275 1.356300 1.356175 1.356200
1381094520 1.356200 1.356200 1.356175 1.356175
1381094550 1.356175 1.356175 1.356175 1.356175
1381094580 1.356175 1.356175 1.356175 1.356175
1381094610 1.356175 1.356225 1.356150 1.356150
1381094640 1.356150 1.356225 1.356150 1.356225
1381094670 1.356225 1.356225 1.356225 1.356225
1381094700 1.356225 1.356400 1.356225 1.356325
1381094730 1.356325 1.356375 1.356125 1.356200
1381094760 1.356200 1.356225 1.356200 1.356225
1381094790 1.356225 1.356225 1.356175 1.356175
1381094820 1.356175 1.356225 1.356175 1.356175
1381094850 1.356175 1.356200 1.356150 1.356150
1381094880 1.356150 1.356275 1.356150 1.356200
1381094910 1.356200 1.356575 1.356200 1.356425
1381094940 1.356425 1.356450 1.356425 1.356450
1381094970 1.356450 1.356475 1.356375 1.356375
1381095000 1.356375 1.356375 1.356350 1.356350
1381095030 1.356350 1.356350 1.356350 1.356350
1381095060 1.356350 1.356375 1.356325 1.356325
1381095090 1.356325 1.356325 1.356325 1.356325
1381095120 1.356325 1.356400 1.356325 1.356350
1381095150 1.356350 1.356350 1.356350 1.356350
1381095180 1.356350 1.356375 1.356325 1.356375
1381095210 1.356375 1.356450 1.356375 1.356450
1381095240 1.356450 1.356450 1.356350 1.356375
1381095270 1.356375 1.356375 1.356350 1.356350
1381095300 1.356350 1.356375 1.356325 1.356375
1381095330 1.356375 1.356375 1.356350 1.356350
1381095360 1.356350 1.356400 1.356325 1.356375
1381095390 1.356375 1.356375 1.356325 1.356350
